,question_triple_id,iteration,hypothesis,topic,reasoning_flaw,question_type,question_title,question_body,avg_forecast,individual_forecasts,consistency_score
216,iter8_h1_q0,8,"The model underestimates the impact of genetic engineering on crop yields in developing countries, particularly in Africa",Genetic Engineering,,P,Will the African Union implement policies to promote the use of genetic engineering in agriculture by 2028?,"This question resolves as YES if the African Union implements policies to promote the use of genetic engineering in agriculture by 2028, as reported by the African Union's official website or other credible sources like the African Agricultural Technology Foundation. Resolution criteria: Official reports from the African Union, the African Agricultural Technology Foundation, or other reputable sources. Resolution date: December 31, 2028.",0.66,"[0.72, 0.72, 0.62, 0.62, 0.62]",0.3166841245241119
217,iter8_h1_q0,8,"The model underestimates the impact of genetic engineering on crop yields in developing countries, particularly in Africa",Genetic Engineering,,Q_given_P,"Given the policies, will the adoption of genetically engineered crops in Nigeria increase by 25% by 2031?","This question resolves as YES if the adoption of genetically engineered crops in Nigeria increases by 25% by 2031, given the implementation of policies by the African Union to promote the use of genetic engineering in agriculture, as reported by the Nigerian Ministry of Agriculture or other credible sources like the International Service for the Acquisition of Agri-biotech Applications. Resolution criteria: Official reports from the Nigerian Ministry of Agriculture, the International Service for the Acquisition of Agri-biotech Applications, or other reputable sources. Resolution date: December 31, 2031.",0.62,"[0.62, 0.62, 0.62, 0.62, 0.62]",0.3166841245241119
164,iter6_h2_q0,6,The model assumes a strong correlation between the development of autonomous vehicles and the reduction of traffic accidents,Transportation and Autonomous Vehicles,,P_and_Q,Will Waymo launch a commercial autonomous taxi service in 2027 and the number of traffic accidents in the United States decrease by 10% in the next 2 years?,"This question resolves as YES if both Waymo launches a commercial autonomous taxi service in 2027 and the number of traffic accidents in the United States decreases by 10% in the next 2 years, as reported by Waymo's official blog, the NHTSA, or other credible sources like The Verge or the IIHS. Resolution criteria: Official reports from Waymo, the NHTSA, The Verge, the IIHS, or other reputable sources. Resolution date: December 31, 2029.",0.362,"[0.35, 0.38, 0.35, 0.35, 0.38]",0.3165298064135198
162,iter6_h2_q0,6,The model assumes a strong correlation between the development of autonomous vehicles and the reduction of traffic accidents,Transportation and Autonomous Vehicles,,P,Will Waymo launch a commercial autonomous taxi service in 2027?,"This question resolves as YES if Waymo launches a commercial autonomous taxi service in 2027, as reported by Waymo's official blog or other credible sources like The Verge. Resolution criteria: Official reports from Waymo, The Verge, or other reputable tech news outlets. Resolution date: December 31, 2027.",0.658,"[0.65, 0.72, 0.65, 0.62, 0.65]",0.3165298064135198
163,iter6_h2_q0,6,The model assumes a strong correlation between the development of autonomous vehicles and the reduction of traffic accidents,Transportation and Autonomous Vehicles,,Q_given_P,"Given the launch of Waymo's commercial autonomous taxi service, will the number of traffic accidents in the United States decrease by 10% in the next 2 years?","This question resolves as YES if the number of traffic accidents in the United States decreases by 10% in the next 2 years, given the launch of Waymo's commercial autonomous taxi service, as reported by the National Highway Traffic Safety Administration (NHTSA) or other credible sources like the Insurance Institute for Highway Safety (IIHS). Resolution criteria: Official reports from the NHTSA, the IIHS, or other reputable sources. Resolution date: December 31, 2029.",0.2719999999999999,"[0.23, 0.42, 0.23, 0.25, 0.23]",0.3165298064135198
383,iter1_h2_q1,1,"The model overestimates the impact of social media trends on company-specific sales, particularly in the context of electric vehicle manufacturing",Electric Vehicle Manufacturing,Social media overestimation,P_and_Q,Will the number of likes on Rivian's Facebook page increase by 25% in 2029 and Rivian's sales increase by 20% in 2030?,"This question resolves as YES if both conditions are met: the number of likes on Rivian's Facebook page increases by 25% in 2029, and Rivian's sales increase by 20% in 2030, as reported by Facebook's official analytics, Rivian's official earnings reports, or other credible sources like Sprout Social or CNBC. Resolution criteria: Official reports from Facebook, Rivian, Sprout Social, CNBC, or other reputable sources. Resolution date: December 31, 2030.",0.384,"[0.42, 0.42, 0.35, 0.38, 0.35]",0.3153232386251863
382,iter1_h2_q1,1,"The model overestimates the impact of social media trends on company-specific sales, particularly in the context of electric vehicle manufacturing",Electric Vehicle Manufacturing,Social media overestimation,Q_given_P,"Given the increase in likes, will Rivian's sales increase by 20% in 2030?","This question resolves as YES if, given the increase in likes on Rivian's Facebook page, Rivian's sales increase by 20% in 2030, as reported by Rivian's official earnings reports or other credible sources like CNBC. Resolution criteria: Official reports from Rivian, CNBC, or other reputable financial news outlets. Resolution date: December 31, 2030.",0.344,"[0.42, 0.25, 0.25, 0.55, 0.25]",0.3153232386251863
381,iter1_h2_q1,1,"The model overestimates the impact of social media trends on company-specific sales, particularly in the context of electric vehicle manufacturing",Electric Vehicle Manufacturing,Social media overestimation,P,Will the number of likes on Rivian's Facebook page increase by 25% in 2029?,"This question resolves as YES if the number of likes on Rivian's Facebook page increases by 25% in 2029, as reported by Facebook's official analytics or other credible sources like Sprout Social. Resolution criteria: Official reports from Facebook, Sprout Social, or other reputable social media analytics sources. Resolution date: December 31, 2029.",0.5800000000000001,"[0.42, 0.62, 0.62, 0.62, 0.62]",0.3153232386251863
455,iter3_h3_q0,3,"The model underestimates the impact of economic sanctions on international trade, particularly in the context of the Russia-Ukraine conflict",Economic Sanctions and International Trade,,P_and_Q,Will the value of Russian exports to the European Union decrease by more than 30% in 2029 and the value of Ukrainian exports to the European Union increase by more than 20% in 2030?,"This question resolves as YES if both conditions are met: the value of Russian exports to the European Union decreases by more than 30% in 2029 due to economic sanctions, and the value of Ukrainian exports to the European Union increases by more than 20% in 2030, as reported by Eurostat, Ukrainian State Statistics Service, or other reputable sources. Resolution criteria: Official reports from Eurostat, Ukrainian State Statistics Service, or other reputable sources. Resolution date: December 31, 2030.",0.24,"[0.29, 0.28, 0.24, 0.14, 0.25]",0.3148885972011437
454,iter3_h3_q0,3,"The model underestimates the impact of economic sanctions on international trade, particularly in the context of the Russia-Ukraine conflict",Economic Sanctions and International Trade,,Q_given_P,"Given the decrease in Russian exports, will the value of Ukrainian exports to the European Union increase by more than 20% in 2030?","This question resolves as YES if, given the decrease in Russian exports, the value of Ukrainian exports to the European Union increases by more than 20% in 2030, as reported by Eurostat or other credible sources like the Ukrainian State Statistics Service. Resolution criteria: Official reports from Eurostat, Ukrainian State Statistics Service, or other reputable trade organizations. Resolution date: December 31, 2030.",0.62,"[0.62, 0.62, 0.62, 0.62, 0.62]",0.3148885972011437
453,iter3_h3_q0,3,"The model underestimates the impact of economic sanctions on international trade, particularly in the context of the Russia-Ukraine conflict",Economic Sanctions and International Trade,,P,Will the value of Russian exports to the European Union decrease by more than 30% in 2029 due to economic sanctions?,"This question resolves as YES if the value of Russian exports to the European Union decreases by more than 30% in 2029 due to economic sanctions, as reported by the European Union's statistical office (Eurostat) or other credible sources like the Russian Federal Customs Service. Resolution criteria: Official reports from Eurostat, Russian Federal Customs Service, or other reputable trade organizations. Resolution date: December 31, 2029.",0.6999999999999998,"[0.72, 0.62, 0.72, 0.72, 0.72]",0.3148885972011437
303,iter11_h1_q1,11,"The model underestimates the impact of genetic engineering on crop yields in developing countries, particularly in the context of drought-resistant crops",Agriculture and Biotechnology,,P,Will the World Bank provide funding for genetic engineering research in developing countries by 2030?,"This question resolves as YES if the World Bank provides funding for genetic engineering research in developing countries by 2030, as reported by the World Bank's official website or other credible sources like the International Fund for Agricultural Development. Resolution criteria: Official reports from the World Bank, the International Fund for Agricultural Development, or other reputable sources. Resolution date: December 31, 2030.",0.72,"[0.72, 0.72, 0.72, 0.72, 0.72]",0.3142265552715426
344,iter12_h1_q0,12,"The model underestimates the impact of genetic engineering on crop yields in developing countries, particularly in the context of drought-resistant crops",Agriculture and Biotechnology,,P_and_Q,Will the World Bank provide funding for genetic engineering research in developing countries by 2030 and the yield of genetically engineered crops in developing countries increase by 25% by 2035?,"This question resolves as YES if both the World Bank provides funding for genetic engineering research in developing countries by 2030 and the yield of genetically engineered crops in developing countries increases by 25% by 2035, as reported by the World Bank's official website, research papers published in top-tier agricultural conferences, or other credible sources like the International Fund for Agricultural Development or the Food and Agriculture Organization of the United Nations. Resolution criteria: Official reports from the World Bank, research papers published in top-tier agricultural conferences, the International Fund for Agricultural Development, the Food and Agriculture Organization of the United Nations, or other reputable sources. Resolution date: December 31, 2035.",0.72,"[0.72, 0.72, 0.72, 0.72, 0.72]",0.3142265552715426
343,iter12_h1_q0,12,"The model underestimates the impact of genetic engineering on crop yields in developing countries, particularly in the context of drought-resistant crops",Agriculture and Biotechnology,,Q_given_P,"Given the funding, will the yield of genetically engineered crops in developing countries increase by 25% by 2035?","This question resolves as YES if the yield of genetically engineered crops in developing countries increases by 25% by 2035, given the funding provided by the World Bank for genetic engineering research, as reported by research papers published in top-tier agricultural conferences or other credible sources like the Food and Agriculture Organization of the United Nations. Resolution criteria: Research papers published in top-tier agricultural conferences, or official reports from the World Bank, the Food and Agriculture Organization of the United Nations, or other reputable sources. Resolution date: December 31, 2035.",0.72,"[0.72, 0.72, 0.72, 0.72, 0.72]",0.3142265552715426
342,iter12_h1_q0,12,"The model underestimates the impact of genetic engineering on crop yields in developing countries, particularly in the context of drought-resistant crops",Agriculture and Biotechnology,,P,Will the World Bank provide funding for genetic engineering research in developing countries by 2030?,"This question resolves as YES if the World Bank provides funding for genetic engineering research in developing countries by 2030, as reported by the World Bank's official website or other credible sources like the International Fund for Agricultural Development. Resolution criteria: Official reports from the World Bank, the International Fund for Agricultural Development, or other reputable sources. Resolution date: December 31, 2030.",0.72,"[0.72, 0.72, 0.72, 0.72, 0.72]",0.3142265552715426
304,iter11_h1_q1,11,"The model underestimates the impact of genetic engineering on crop yields in developing countries, particularly in the context of drought-resistant crops",Agriculture and Biotechnology,,Q_given_P,"Given the funding, will the yield of genetically engineered crops in developing countries increase by 25% by 2035?","This question resolves as YES if the yield of genetically engineered crops in developing countries increases by 25% by 2035, given the funding provided by the World Bank for genetic engineering research, as reported by research papers published in top-tier agricultural conferences or other credible sources like the Food and Agriculture Organization of the United Nations. Resolution criteria: Research papers published in top-tier agricultural conferences, or official reports from the World Bank, the Food and Agriculture Organization of the United Nations, or other reputable sources. Resolution date: December 31, 2035.",0.72,"[0.72, 0.72, 0.72, 0.72, 0.72]",0.3142265552715426
305,iter11_h1_q1,11,"The model underestimates the impact of genetic engineering on crop yields in developing countries, particularly in the context of drought-resistant crops",Agriculture and Biotechnology,,P_and_Q,Will the World Bank provide funding for genetic engineering research in developing countries by 2030 and the yield of genetically engineered crops in developing countries increase by 25% by 2035?,"This question resolves as YES if both the World Bank provides funding for genetic engineering research in developing countries by 2030 and the yield of genetically engineered crops in developing countries increases by 25% by 2035, as reported by the World Bank's official website, research papers published in top-tier agricultural conferences, or other credible sources like the International Fund for Agricultural Development or the Food and Agriculture Organization of the United Nations. Resolution criteria: Official reports from the World Bank, research papers published in top-tier agricultural conferences, the International Fund for Agricultural Development, the Food and Agriculture Organization of the United Nations, or other reputable sources. Resolution date: December 31, 2035.",0.72,"[0.72, 0.72, 0.72, 0.72, 0.72]",0.3142265552715426
445,iter3_h1_q1,3,"The model overestimates the impact of social media trends on company-specific sales, particularly in the context of electric vehicle manufacturing",Social Media and Electric Vehicles,,Q_given_P,"Given the increase in likes, will Rivian's sales increase by 22% in 2030?","This question resolves as YES if, given the increase in likes on Rivian's Facebook page, Rivian's sales increase by 22% in 2030, as reported by Rivian's official earnings reports or other credible sources like Forbes. Resolution criteria: Official reports from Rivian, Forbes, or other reputable financial news outlets. Resolution date: December 31, 2030.",0.244,"[0.25, 0.35, 0.12, 0.25, 0.25]",0.308181394350383
444,iter3_h1_q1,3,"The model overestimates the impact of social media trends on company-specific sales, particularly in the context of electric vehicle manufacturing",Social Media and Electric Vehicles,,P,Will the number of likes on Rivian's Facebook page increase by 30% in 2029?,"This question resolves as YES if the number of likes on Rivian's Facebook page increases by 30% in 2029, as reported by Rivian's official Facebook page or other credible sources like Sprout Social. Resolution criteria: Official reports from Rivian, Sprout Social, or other reputable social media analytics sources. Resolution date: December 31, 2029.",0.5399999999999999,"[0.62, 0.62, 0.62, 0.42, 0.42]",0.308181394350383
446,iter3_h1_q1,3,"The model overestimates the impact of social media trends on company-specific sales, particularly in the context of electric vehicle manufacturing",Social Media and Electric Vehicles,,P_and_Q,Will the number of likes on Rivian's Facebook page increase by 30% in 2029 and Rivian's sales increase by 22% in 2030?,"This question resolves as YES if both conditions are met: the number of likes on Rivian's Facebook page increases by 30% in 2029, and Rivian's sales increase by 22% in 2030, as reported by Rivian's official Facebook page, Rivian's official earnings reports, or other credible sources like Sprout Social or Forbes. Resolution criteria: Official reports from Rivian, Sprout Social, Forbes, or other reputable sources. Resolution date: December 31, 2030.",0.294,"[0.42, 0.25, 0.35, 0.25, 0.2]",0.308181394350383
419,iter2_h2_q0,2,"The model underestimates the impact of economic sanctions on international trade, particularly in the context of the Russia-Ukraine conflict",International Trade and Economic Sanctions,,P_and_Q,Will the value of Russian exports to the European Union decrease by more than 25% in 2028 and the value of Ukrainian exports to the European Union increase by more than 15% in 2029?,"This question resolves as YES if both conditions are met: the value of Russian exports to the European Union decreases by more than 25% in 2028 due to economic sanctions, and the value of Ukrainian exports to the European Union increases by more than 15% in 2029, as reported by Eurostat, Ukrainian State Statistics Service, or other reputable sources. Resolution criteria: Official reports from Eurostat, Ukrainian State Statistics Service, or other reputable sources. Resolution date: December 31, 2029.",0.2679999999999999,"[0.14, 0.32, 0.32, 0.42, 0.14]",0.3051524149178165
418,iter2_h2_q0,2,"The model underestimates the impact of economic sanctions on international trade, particularly in the context of the Russia-Ukraine conflict",International Trade and Economic Sanctions,,Q_given_P,"Given the decrease in Russian exports, will the value of Ukrainian exports to the European Union increase by more than 15% in 2029?","This question resolves as YES if, given the decrease in Russian exports, the value of Ukrainian exports to the European Union increases by more than 15% in 2029, as reported by Eurostat or other credible sources like the Ukrainian State Statistics Service. Resolution criteria: Official reports from Eurostat, Ukrainian State Statistics Service, or other reputable trade organizations. Resolution date: December 31, 2029.",0.64,"[0.62, 0.62, 0.62, 0.62, 0.72]",0.3051524149178165
417,iter2_h2_q0,2,"The model underestimates the impact of economic sanctions on international trade, particularly in the context of the Russia-Ukraine conflict",International Trade and Economic Sanctions,,P,Will the value of Russian exports to the European Union decrease by more than 25% in 2028 due to economic sanctions?,"This question resolves as YES if the value of Russian exports to the European Union decreases by more than 25% in 2028 due to economic sanctions, as reported by the European Union's statistical office (Eurostat) or other credible sources like the Russian Federal Customs Service. Resolution criteria: Official reports from Eurostat, Russian Federal Customs Service, or other reputable trade organizations. Resolution date: December 31, 2028.",0.72,"[0.72, 0.72, 0.72, 0.72, 0.72]",0.3051524149178165
